URL,Latencia,BL,Type,Answer,Location
http://www.mil.fi/maavoimat/kalustoesittely/00116_en.dsp,0.00021,5,1,TRUE,Nube
http://www.mil.fi/maavoimat/kalustoesittely/00116_en.dsp,0.00019,10,1,TRUE,Nube
https://s-ir.faqserv.com/saham.apk,0.00019,0,0,FALSE,Nube
https://s-ir.faqserv.com/saham.apk,0.00019,5,0,FALSE,Nube
https://s-ir.faqserv.com/saham.apk,0.00004,10,0,TRUE,Nube
https://adl-cc.vizvaz.com/app.apk,0.00019,0,0,FALSE,Nube
https://adl-cc.vizvaz.com/app.apk,0.00016,5,0,FALSE,Nube
https://adl-cc.vizvaz.com/app.apk,0.00009,10,0,TRUE,Nube
http://125.43.2.56:34386/Mozi.m,0.00015,0,0,FALSE,Nube
http://125.43.2.56:34386/Mozi.m,0.00015,5,0,FALSE,Nube
http://125.43.2.56:34386/Mozi.m,0.0001,10,0,TRUE,Nube
http://www.farminfo.org/orchard/apples.htm,0.00012,0,1,TRUE,Nube
http://www.farminfo.org/orchard/apples.htm,0.00012,5,1,TRUE,Nube
http://www.farminfo.org/orchard/apples.htm,0.0002,10,1,TRUE,Nube
http://www.gssgeomatics.com/,0.00019,0,1,TRUE,Nube
http://www.gssgeomatics.com/,0.00018,5,1,TRUE,Nube
http://www.gssgeomatics.com/,0.00019,10,1,TRUE,Nube
http://www.presstimeproductions.com/,0.00019,0,1,TRUE,Nube
http://www.presstimeproductions.com/,0.00019,5,1,TRUE,Nube
http://www.presstimeproductions.com/,0.00019,10,1,TRUE,Nube
http://lacheerforce.com,0.02398,0,1,TRUE,Nube
http://lacheerforce.com,0.00081,5,1,TRUE,Nube
http://lacheerforce.com,0.00079,10,1,TRUE,Nube
http://115.50.51.139:37815/i,0.00016,0,0,FALSE,Nube
http://115.50.51.139:37815/i,0.00014,5,0,FALSE,Nube
http://115.50.51.139:37815/i,0.00009,10,0,TRUE,Nube
http://www.restorationcounselingministries.org/,0.00019,0,1,TRUE,Nube
http://www.restorationcounselingministries.org/,0.00019,5,1,TRUE,Nube
http://www.restorationcounselingministries.org/,0.00019,10,1,TRUE,Nube
http://www.captaincynic.com/forum.php3/frmid=15,0.00019,0,1,TRUE,Nube
http://www.captaincynic.com/forum.php3/frmid=15,0.00018,5,1,TRUE,Nube
http://www.captaincynic.com/forum.php3/frmid=15,0.00019,10,1,TRUE,Nube
http://59.99.138.140:60449/i,0.00014,0,0,FALSE,Nube
http://59.99.138.140:60449/i,0.00015,5,0,FALSE,Nube
http://59.99.138.140:60449/i,0.00009,10,0,TRUE,Nube
http://www.thermoplast.dk/,0.0002,0,1,TRUE,Nube
http://www.thermoplast.dk/,0.00018,5,1,TRUE,Nube
http://www.thermoplast.dk/,0.00019,10,1,TRUE,Nube
http://200.59.72.27:47002/bin.sh,0.00014,0,0,FALSE,Nube
http://200.59.72.27:47002/bin.sh,0.00014,5,0,FALSE,Nube
http://200.59.72.27:47002/bin.sh,0.00004,10,0,TRUE,Nube
http://59.92.44.23:50559/Mozi.m,0.00008,0,0,FALSE,Nube
http://59.92.44.23:50559/Mozi.m,0.00008,5,0,FALSE,Nube
http://59.92.44.23:50559/Mozi.m,0.00011,10,0,TRUE,Nube
http://www.geocities.com/thalia_saver/,0.00019,0,1,TRUE,Nube
http://www.geocities.com/thalia_saver/,0.00019,5,1,TRUE,Nube
http://www.geocities.com/thalia_saver/,0.0002,10,1,TRUE,Nube
http://us.imdb.com/name/nm0940919/,0.00022,0,1,TRUE,Nube
http://us.imdb.com/name/nm0940919/,0.00019,5,1,TRUE,Nube
http://us.imdb.com/name/nm0940919/,0.00019,10,1,TRUE,Nube
http://www.chinooknation.org/,0.00019,0,1,TRUE,Nube
http://www.chinooknation.org/,0.00019,5,1,TRUE,Nube
http://www.chinooknation.org/,0.00019,10,1,TRUE,Nube
http://www.gamerange.com/games/space_shooter/,0.0002,0,1,TRUE,Nube
http://www.gamerange.com/games/space_shooter/,0.00019,5,1,TRUE,Nube
http://www.gamerange.com/games/space_shooter/,0.00019,10,1,TRUE,Nube
http://www.pc.gc.ca/lhn-nhs/ns/louisbourg/,0.00021,0,1,TRUE,Nube
http://www.pc.gc.ca/lhn-nhs/ns/louisbourg/,0.0002,5,1,TRUE,Nube
http://www.pc.gc.ca/lhn-nhs/ns/louisbourg/,0.0002,10,1,TRUE,Nube
http://www.electrodrive.com.my/,0.00019,0,1,TRUE,Nube
http://www.electrodrive.com.my/,0.00013,5,1,TRUE,Nube
http://www.electrodrive.com.my/,0.00014,10,1,TRUE,Nube
https://textbin.net/raw/1lkc5ccspw,0.00019,0,0,FALSE,Nube
https://textbin.net/raw/1lkc5ccspw,0.00019,5,0,FALSE,Nube
https://textbin.net/raw/1lkc5ccspw,0.00005,10,0,TRUE,Nube
http://112.248.161.21:53076/i,0.00014,0,0,FALSE,Nube
http://112.248.161.21:53076/i,0.00014,5,0,FALSE,Nube
http://112.248.161.21:53076/i,0.00004,10,0,TRUE,Nube
http://www.mayanlegacyexport.com/,0.00018,0,1,TRUE,Nube
http://www.mayanlegacyexport.com/,0.00018,5,1,TRUE,Nube
http://www.mayanlegacyexport.com/,0.0002,10,1,TRUE,Nube
http://www.perseus.tufts.edu/cgi-bin/ptext?lookup=pl.+bac.+toc,0.00019,0,1,TRUE,Nube
http://www.perseus.tufts.edu/cgi-bin/ptext?lookup=pl.+bac.+toc,0.0002,5,1,TRUE,Nube
http://www.perseus.tufts.edu/cgi-bin/ptext?lookup=pl.+bac.+toc,0.00019,10,1,TRUE,Nube
http://www.freeceltic.com,0.80884,0,1,TRUE,Nube
http://www.freeceltic.com,0.00344,5,1,TRUE,Nube
http://www.freeceltic.com,0.00073,10,1,TRUE,Nube
http://www.space-travel.com/,0.0002,0,1,TRUE,Nube
http://www.space-travel.com/,0.00021,5,1,TRUE,Nube
http://www.space-travel.com/,0.0002,10,1,TRUE,Nube
http://www.campwhisperingpines.com/,0.00019,0,1,TRUE,Nube
http://www.campwhisperingpines.com/,0.00021,5,1,TRUE,Nube
http://www.campwhisperingpines.com/,0.00019,10,1,TRUE,Nube
https://transfer.sh/get/vauiSTu9Mi/DrWebTMG.exe,0.00019,0,0,FALSE,Nube
https://transfer.sh/get/vauiSTu9Mi/DrWebTMG.exe,0.00019,5,0,FALSE,Nube
https://transfer.sh/get/vauiSTu9Mi/DrWebTMG.exe,0.00009,10,0,TRUE,Nube
http://59.92.33.16:59961/Mozi.m,0.00014,0,0,FALSE,Nube
http://59.92.33.16:59961/Mozi.m,0.00015,5,0,FALSE,Nube
http://59.92.33.16:59961/Mozi.m,0.00011,10,0,TRUE,Nube
http://lavacolla.com/centro/index.php,0.00018,0,0,FALSE,Nube
http://lavacolla.com/centro/index.php,0.00021,5,0,FALSE,Nube
http://lavacolla.com/centro/index.php,0.0001,10,0,TRUE,Nube
http://www.mcosgrove.com/,0.00055,0,1,TRUE,Nube
http://www.mcosgrove.com/,0.00019,5,1,TRUE,Nube
http://www.mcosgrove.com/,0.0002,10,1,TRUE,Nube
http://www.ruthsherman.com/,0.0002,0,1,TRUE,Nube
http://www.ruthsherman.com/,0.0002,5,1,TRUE,Nube
http://www.ruthsherman.com/,0.0002,10,1,TRUE,Nube
http://hdstatusvideos.com/codice/Informazioni.zip,0.0002,0,0,FALSE,Nube
http://hdstatusvideos.com/codice/Informazioni.zip,0.00019,5,0,FALSE,Nube
http://hdstatusvideos.com/codice/Informazioni.zip,0.0001,10,0,TRUE,Nube
http://saints.sqpn.com/saintc11.htm,0.00021,0,1,TRUE,Nube
http://saints.sqpn.com/saintc11.htm,0.0002,5,1,TRUE,Nube
http://saints.sqpn.com/saintc11.htm,0.00019,10,1,TRUE,Nube
http://103.13.210.153/bins/sora.arm5,0.0002,0,0,FALSE,Nube
http://103.13.210.153/bins/sora.arm5,0.00019,5,0,FALSE,Nube
http://103.13.210.153/bins/sora.arm5,0.0001,10,0,TRUE,Nube
http://www.angelfire.com/freak/verticaldescent/,0.0002,0,1,TRUE,Nube
http://www.angelfire.com/freak/verticaldescent/,0.00019,5,1,TRUE,Nube
http://www.angelfire.com/freak/verticaldescent/,0.00021,10,1,TRUE,Nube
http://222.140.187.87:34301/bin.sh,0.00014,0,0,FALSE,Nube
http://222.140.187.87:34301/bin.sh,0.00016,5,0,FALSE,Nube
http://222.140.187.87:34301/bin.sh,0.00009,10,0,TRUE,Nube
http://www.grushkin.com/,0.0002,0,1,TRUE,Nube
http://www.grushkin.com/,0.00019,5,1,TRUE,Nube
http://www.grushkin.com/,0.00018,10,1,TRUE,Nube
http://www.changedbygrace.com,0.07801,0,1,TRUE,Nube
http://www.changedbygrace.com,0.00499,5,1,TRUE,Nube
http://www.changedbygrace.com,0.0008,10,1,TRUE,Nube
http://42.234.180.82:39431/i,0.00015,0,0,FALSE,Nube
http://42.234.180.82:39431/i,0.00014,5,0,FALSE,Nube
http://42.234.180.82:39431/i,0.0001,10,0,TRUE,Nube
http://182.117.79.116:48317/i,0.00016,0,0,FALSE,Nube
http://182.117.79.116:48317/i,0.00015,5,0,FALSE,Nube
http://182.117.79.116:48317/i,0.0001,10,0,TRUE,Nube
http://117.215.223.208:34292/i,0.00014,0,0,FALSE,Nube
http://117.215.223.208:34292/i,0.00014,5,0,FALSE,Nube
http://117.215.223.208:34292/i,0.0001,10,0,TRUE,Nube
http://www.yellowstone.net/baptist,0.00016,0,1,TRUE,Nube
http://www.yellowstone.net/baptist,0.00019,5,1,TRUE,Nube
http://www.yellowstone.net/baptist,0.00019,10,1,TRUE,Nube
http://www.sanctuarycovenant.org/,0.0002,0,1,TRUE,Nube
http://www.sanctuarycovenant.org/,0.00019,5,1,TRUE,Nube
http://www.sanctuarycovenant.org/,0.0002,10,1,TRUE,Nube
http://103.178.229.177/skyljne.arm6,0.0002,0,0,FALSE,Nube
http://103.178.229.177/skyljne.arm6,0.00019,5,0,FALSE,Nube
http://103.178.229.177/skyljne.arm6,0.00009,10,0,TRUE,Nube
http://115.63.23.212:57740/i,0.00015,0,0,FALSE,Nube
http://115.63.23.212:57740/i,0.00015,5,0,FALSE,Nube
http://115.63.23.212:57740/i,0.00009,10,0,TRUE,Nube
http://220.134.9.45:8371/.i,0.00016,0,0,FALSE,Nube
http://220.134.9.45:8371/.i,0.00012,5,0,FALSE,Nube
http://220.134.9.45:8371/.i,0.00009,10,0,TRUE,Nube
http://39.79.75.147:37347/i,0.00014,0,0,FALSE,Nube
http://39.79.75.147:37347/i,0.00014,5,0,FALSE,Nube
http://39.79.75.147:37347/i,0.00009,10,0,TRUE,Nube
http://182.121.52.103:58130/bin.sh,0.00015,0,0,FALSE,Nube
http://182.121.52.103:58130/bin.sh,0.00009,5,0,FALSE,Nube
http://182.121.52.103:58130/bin.sh,0.00004,10,0,TRUE,Nube
http://www.lazydogutilities.com/,0.00026,0,1,TRUE,Nube
http://www.lazydogutilities.com/,0.00019,5,1,TRUE,Nube
http://www.lazydogutilities.com/,0.00019,10,1,TRUE,Nube
http://158.255.82.50:37797/Mozi.m,0.00015,0,0,FALSE,Nube
http://158.255.82.50:37797/Mozi.m,0.00014,5,0,FALSE,Nube
http://158.255.82.50:37797/Mozi.m,0.00009,10,0,TRUE,Nube
http://www.lawyers.com/injury/,0.0002,0,1,TRUE,Nube
http://www.lawyers.com/injury/,0.00019,5,1,TRUE,Nube
http://www.lawyers.com/injury/,0.0002,10,1,TRUE,Nube
http://www.dbccollectibles.com/,0.00019,0,1,TRUE,Nube
http://www.dbccollectibles.com/,0.00019,5,1,TRUE,Nube
http://www.dbccollectibles.com/,0.00019,10,1,TRUE,Nube
http://www.nasaltufts.proboards58.com/,0.0002,0,1,TRUE,Nube
http://www.nasaltufts.proboards58.com/,0.00019,5,1,TRUE,Nube
http://www.nasaltufts.proboards58.com/,0.0002,10,1,TRUE,Nube
http://www.two-lane.com,0.04118,0,1,TRUE,Nube
http://www.two-lane.com,0.01721,5,1,TRUE,Nube
http://www.two-lane.com,0.00061,10,1,TRUE,Nube
http://sports.excite.com/wcbk/teams/203/index.html,0.00019,0,1,TRUE,Nube
http://sports.excite.com/wcbk/teams/203/index.html,0.00019,5,1,TRUE,Nube
http://sports.excite.com/wcbk/teams/203/index.html,0.00019,10,1,TRUE,Nube
http://www.tkhr.com/,0.00019,0,1,TRUE,Nube
http://www.tkhr.com/,0.00019,5,1,TRUE,Nube
http://www.tkhr.com/,0.00018,10,1,TRUE,Nube
http://www.salemcommunityconcerts.org/,0.00019,0,1,TRUE,Nube
http://www.salemcommunityconcerts.org/,0.00019,5,1,TRUE,Nube
http://www.salemcommunityconcerts.org/,0.0002,10,1,TRUE,Nube
http://45.186.200.235:53550/Mozi.m,0.00015,0,0,FALSE,Nube
http://45.186.200.235:53550/Mozi.m,0.00013,5,0,FALSE,Nube
http://45.186.200.235:53550/Mozi.m,0.00009,10,0,TRUE,Nube
http://essika-espresso.com/,0.00019,0,1,TRUE,Nube
http://essika-espresso.com/,0.00019,5,1,TRUE,Nube
http://essika-espresso.com/,0.00011,10,1,TRUE,Nube
http://115.58.94.73:33828/i,0.00008,0,0,FALSE,Nube
http://115.58.94.73:33828/i,0.00017,5,0,FALSE,Nube
http://115.58.94.73:33828/i,0.00009,10,0,TRUE,Nube
http://www.egfgunclub.org/,0.00019,0,1,TRUE,Nube
http://www.egfgunclub.org/,0.00022,5,1,TRUE,Nube
http://www.egfgunclub.org/,0.00021,10,1,TRUE,Nube
http://117.215.221.253:36726/i,0.00015,0,0,FALSE,Nube
http://117.215.221.253:36726/i,0.00014,5,0,FALSE,Nube
http://117.215.221.253:36726/i,0.00008,10,0,TRUE,Nube
http://bmj.com/cgi/content/full/321/7257/355,0.00019,0,1,TRUE,Nube
http://bmj.com/cgi/content/full/321/7257/355,0.0002,5,1,TRUE,Nube
http://bmj.com/cgi/content/full/321/7257/355,0.0002,10,1,TRUE,Nube
http://www.ed.gov/pubs/edreformstudies/edreforms/chap10b.html,0.0002,0,1,TRUE,Nube
http://www.ed.gov/pubs/edreformstudies/edreforms/chap10b.html,0.00019,5,1,TRUE,Nube
http://www.ed.gov/pubs/edreformstudies/edreforms/chap10b.html,0.0002,10,1,TRUE,Nube
http://www.iscgums.com/,0.00018,0,1,TRUE,Nube
http://www.iscgums.com/,0.00018,5,1,TRUE,Nube
http://www.iscgums.com/,0.00019,10,1,TRUE,Nube
http://www.nick.com/all_nick/tv_supersites/display_show.jhtml?show_id=agu,0.00019,0,1,TRUE,Nube
http://www.nick.com/all_nick/tv_supersites/display_show.jhtml?show_id=agu,0.0002,5,1,TRUE,Nube
http://www.nick.com/all_nick/tv_supersites/display_show.jhtml?show_id=agu,0.00019,10,1,TRUE,Nube
http://sleepdoctor.blogspot.com/,0.00019,0,1,TRUE,Nube
http://sleepdoctor.blogspot.com/,0.00019,5,1,TRUE,Nube
http://sleepdoctor.blogspot.com/,0.00019,10,1,TRUE,Nube
http://www.muschi-feuchte.de/,0.00019,0,1,TRUE,Nube
http://www.muschi-feuchte.de/,0.00019,5,1,TRUE,Nube
http://www.muschi-feuchte.de/,0.00019,10,1,TRUE,Nube
http://www.guardianangelpetrescue.com/,0.00019,0,1,TRUE,Nube
http://www.guardianangelpetrescue.com/,0.00019,5,1,TRUE,Nube
http://www.guardianangelpetrescue.com/,0.00021,10,1,TRUE,Nube
http://www.greenspecialty.com/,0.00019,0,1,TRUE,Nube
http://www.greenspecialty.com/,0.0002,5,1,TRUE,Nube
http://www.greenspecialty.com/,0.00018,10,1,TRUE,Nube
http://5.42.65.39/a03c8956ff198333/mozglue.dll,0.00019,0,0,FALSE,Nube
http://5.42.65.39/a03c8956ff198333/mozglue.dll,0.00021,5,0,FALSE,Nube
http://5.42.65.39/a03c8956ff198333/mozglue.dll,0.0001,10,0,TRUE,Nube
http://www.finefoodnetwork.com/,0.00018,0,1,TRUE,Nube
http://www.finefoodnetwork.com/,0.0002,5,1,TRUE,Nube
http://www.finefoodnetwork.com/,0.00019,10,1,TRUE,Nube
http://102.33.18.53:60092/Mozi.m,0.00015,0,0,FALSE,Nube
http://102.33.18.53:60092/Mozi.m,0.00013,5,0,FALSE,Nube
http://102.33.18.53:60092/Mozi.m,0.00004,10,0,TRUE,Nube
https://textbin.net/raw/cgeahsl8f7,0.0002,0,0,FALSE,Nube
https://textbin.net/raw/cgeahsl8f7,0.00018,5,0,FALSE,Nube
https://textbin.net/raw/cgeahsl8f7,0.0001,10,0,TRUE,Nube
http://www.blogs-de-sexe.com,0.02453,0,1,TRUE,Nube
http://www.blogs-de-sexe.com,0.0011,5,1,TRUE,Nube
http://www.blogs-de-sexe.com,0.00113,10,1,TRUE,Nube
https://adl-bn.vizvaz.com/app1.apk,0.00018,0,0,FALSE,Nube
https://adl-bn.vizvaz.com/app1.apk,0.00019,5,0,FALSE,Nube
https://adl-bn.vizvaz.com/app1.apk,0.0001,10,0,TRUE,Nube
http://www.marshall.edu/deltazeta,0.00019,0,1,TRUE,Nube
http://www.marshall.edu/deltazeta,0.00011,5,1,TRUE,Nube
http://www.marshall.edu/deltazeta,0.00012,10,1,TRUE,Nube
http://46.32.172.92:10527/Mozi.m,0.00007,0,0,FALSE,Nube
http://46.32.172.92:10527/Mozi.m,0.00007,5,0,FALSE,Nube
http://46.32.172.92:10527/Mozi.m,0.00009,10,0,TRUE,Nube
https://xn--playstor-ueb.com/HONDA.apk,0.00022,0,0,FALSE,Nube
https://xn--playstor-ueb.com/HONDA.apk,0.00025,5,0,FALSE,Nube
https://xn--playstor-ueb.com/HONDA.apk,0.00009,10,0,TRUE,Nube
http://219.157.161.59:59964/bin.sh,0.00015,0,0,FALSE,Nube
http://219.157.161.59:59964/bin.sh,0.00017,5,0,FALSE,Nube
http://219.157.161.59:59964/bin.sh,0.0001,10,0,TRUE,Nube
http://www.hoho.co.uk/lynne,0.00019,0,1,TRUE,Nube
http://www.hoho.co.uk/lynne,0.00019,5,1,TRUE,Nube
http://www.hoho.co.uk/lynne,0.00019,10,1,TRUE,Nube
http://5.206.227.148/log017/log017.ppc,0.00019,0,0,FALSE,Nube
http://5.206.227.148/log017/log017.ppc,0.00021,5,0,FALSE,Nube
http://5.206.227.148/log017/log017.ppc,0.00009,10,0,TRUE,Nube
http://115.55.218.116:47871/i,0.00015,0,0,FALSE,Nube
http://115.55.218.116:47871/i,0.00015,5,0,FALSE,Nube
http://115.55.218.116:47871/i,0.0001,10,0,TRUE,Nube
http://182.117.90.97:47874/Mozi.m,0.00007,0,0,FALSE,Nube
http://182.117.90.97:47874/Mozi.m,0.00008,5,0,FALSE,Nube
http://182.117.90.97:47874/Mozi.m,0.00009,10,0,TRUE,Nube
http://www.mmtimber.co.uk,0.19937,0,1,TRUE,Nube
http://www.mmtimber.co.uk,0.0007,5,1,TRUE,Nube
http://www.mmtimber.co.uk,0.00068,10,1,TRUE,Nube
http://www.funtrivia.com/dir/78.html,0.00019,0,1,TRUE,Nube
http://www.funtrivia.com/dir/78.html,0.00019,5,1,TRUE,Nube
http://www.funtrivia.com/dir/78.html,0.0002,10,1,TRUE,Nube
http://www.gencosystems.demon.co.uk/,0.00019,0,1,TRUE,Nube
http://www.gencosystems.demon.co.uk/,0.00019,5,1,TRUE,Nube
http://www.gencosystems.demon.co.uk/,0.0002,10,1,TRUE,Nube
http://members.tripod.com/bluesbreakers/,0.00019,0,1,TRUE,Nube
http://members.tripod.com/bluesbreakers/,0.00019,5,1,TRUE,Nube
http://members.tripod.com/bluesbreakers/,0.0002,10,1,TRUE,Nube
http://www.seed.slb.com/en/scictr/lab/engineer/,0.0002,0,1,TRUE,Nube
http://www.seed.slb.com/en/scictr/lab/engineer/,0.0002,5,1,TRUE,Nube
http://www.seed.slb.com/en/scictr/lab/engineer/,0.00017,10,1,TRUE,Nube
http://www.astrocopia.com/,0.00021,0,1,TRUE,Nube
http://www.astrocopia.com/,0.00019,5,1,TRUE,Nube
http://www.astrocopia.com/,0.00019,10,1,TRUE,Nube
http://www.carlsonsantiques.com,0.04615,0,1,TRUE,Nube
http://www.carlsonsantiques.com,0.00084,5,1,TRUE,Nube
http://www.carlsonsantiques.com,0.00105,10,1,TRUE,Nube
http://5.206.227.148/log017/log017.mips,0.00019,0,0,FALSE,Nube
http://5.206.227.148/log017/log017.mips,0.00021,5,0,FALSE,Nube
http://5.206.227.148/log017/log017.mips,0.00009,10,0,TRUE,Nube
http://www.ricsnt.org/,0.00019,0,1,TRUE,Nube
http://www.ricsnt.org/,0.00019,5,1,TRUE,Nube
http://www.ricsnt.org/,0.00019,10,1,TRUE,Nube
http://surge.ods.org/things_dnd/index.html,0.00019,0,1,TRUE,Nube
http://surge.ods.org/things_dnd/index.html,0.00019,5,1,TRUE,Nube
http://surge.ods.org/things_dnd/index.html,0.00019,10,1,TRUE,Nube
http://103.106.67.20/PbGvXyKcGaJ94.bin,0.0002,0,0,FALSE,Nube
http://103.106.67.20/PbGvXyKcGaJ94.bin,0.0002,5,0,FALSE,Nube
http://103.106.67.20/PbGvXyKcGaJ94.bin,0.0001,10,0,TRUE,Nube
http://178.141.53.65:48662/Mozi.m,0.00015,0,0,FALSE,Nube
http://178.141.53.65:48662/Mozi.m,0.00016,5,0,FALSE,Nube
http://178.141.53.65:48662/Mozi.m,0.00009,10,0,TRUE,Nube
http://www.winfieldgalleries.com/,0.00019,0,1,TRUE,Nube
http://www.winfieldgalleries.com/,0.00019,5,1,TRUE,Nube
http://www.winfieldgalleries.com/,0.0002,10,1,TRUE,Nube
http://suvcw.org/in/deptin.html,0.00019,0,1,TRUE,Nube
http://suvcw.org/in/deptin.html,0.0002,5,1,TRUE,Nube
http://suvcw.org/in/deptin.html,0.0002,10,1,TRUE,Nube
http://gmhealthcare.dothome.co.kr/centro/index.php,0.00019,0,0,FALSE,Nube
http://gmhealthcare.dothome.co.kr/centro/index.php,0.00019,5,0,FALSE,Nube
http://gmhealthcare.dothome.co.kr/centro/index.php,0.00009,10,0,TRUE,Nube
http://www.mcachicagostore.org/,0.00019,0,1,TRUE,Nube
http://www.mcachicagostore.org/,0.00019,5,1,TRUE,Nube
http://www.mcachicagostore.org/,0.00019,10,1,TRUE,Nube
http://103.13.210.153/bins/sora.ppc,0.0002,0,0,FALSE,Nube
http://103.13.210.153/bins/sora.ppc,0.00019,5,0,FALSE,Nube
http://103.13.210.153/bins/sora.ppc,0.0001,10,0,TRUE,Nube
http://www.coralepuccini.it/,0.00018,0,1,TRUE,Nube
http://www.coralepuccini.it/,0.00019,5,1,TRUE,Nube
http://www.coralepuccini.it/,0.0002,10,1,TRUE,Nube
http://www.gamespot.com/ps2/action/timesplitters/review.html,0.00019,0,1,TRUE,Nube
http://www.gamespot.com/ps2/action/timesplitters/review.html,0.00019,5,1,TRUE,Nube
http://www.gamespot.com/ps2/action/timesplitters/review.html,0.00019,10,1,TRUE,Nube
https://ed-rf.vizvaz.com/app.apk,0.00021,0,0,FALSE,Nube
https://ed-rf.vizvaz.com/app.apk,0.00019,5,0,FALSE,Nube
https://ed-rf.vizvaz.com/app.apk,0.00009,10,0,TRUE,Nube
http://123.10.32.167:39354/i,0.00014,0,0,FALSE,Nube
http://123.10.32.167:39354/i,0.00016,5,0,FALSE,Nube
http://123.10.32.167:39354/i,0.0001,10,0,TRUE,Nube
http://www.epinions.com/game-titles-consoles-segadreamcast-all-blue_stinger,0.0002,0,1,TRUE,Nube
http://www.epinions.com/game-titles-consoles-segadreamcast-all-blue_stinger,0.00018,5,1,TRUE,Nube
http://www.epinions.com/game-titles-consoles-segadreamcast-all-blue_stinger,0.00019,10,1,TRUE,Nube
http://www.grunnenrocks.nl/index.html?bands/s/supercha.htm,0.00019,0,1,TRUE,Nube
http://www.grunnenrocks.nl/index.html?bands/s/supercha.htm,0.00019,5,1,TRUE,Nube
http://www.grunnenrocks.nl/index.html?bands/s/supercha.htm,0.00019,10,1,TRUE,Nube
https://adl-sahml.fartit.com/saham.apk,0.00019,0,0,FALSE,Nube
https://adl-sahml.fartit.com/saham.apk,0.00019,5,0,FALSE,Nube
https://adl-sahml.fartit.com/saham.apk,0.00012,10,0,TRUE,Nube
http://www.devonwoodec.com,0.08688,0,1,TRUE,Nube
http://www.devonwoodec.com,0.00089,5,1,TRUE,Nube
http://www.devonwoodec.com,0.00364,10,1,TRUE,Nube
https://wtools.io/paste-code/bQ1F,0.00019,0,0,FALSE,Nube
https://wtools.io/paste-code/bQ1F,0.00019,5,0,FALSE,Nube
https://wtools.io/paste-code/bQ1F,0.00009,10,0,TRUE,Nube
http://www.criswell.edu/,0.00019,0,1,TRUE,Nube
http://www.criswell.edu/,0.00019,5,1,TRUE,Nube
http://www.criswell.edu/,0.0002,10,1,TRUE,Nube
http://102.33.5.71:40315/Mozi.m,0.00013,0,0,FALSE,Nube
http://102.33.5.71:40315/Mozi.m,0.00014,5,0,FALSE,Nube
http://102.33.5.71:40315/Mozi.m,0.00009,10,0,TRUE,Nube
http://219.155.86.196:53481/i,0.00015,0,0,FALSE,Nube
http://219.155.86.196:53481/i,0.00019,5,0,FALSE,Nube
http://219.155.86.196:53481/i,0.00009,10,0,TRUE,Nube
http://www.naturepavilion.com/,0.00019,0,1,TRUE,Nube
http://www.naturepavilion.com/,0.00019,5,1,TRUE,Nube
http://www.naturepavilion.com/,0.00019,10,1,TRUE,Nube
http://www.luthersem.edu/ckoester/revelation/main.htm,0.00019,0,1,TRUE,Nube
http://www.luthersem.edu/ckoester/revelation/main.htm,0.00018,5,1,TRUE,Nube
http://www.luthersem.edu/ckoester/revelation/main.htm,0.00019,10,1,TRUE,Nube
http://59.93.28.147:56079/i,0.00016,0,0,FALSE,Nube
http://59.93.28.147:56079/i,0.00012,5,0,FALSE,Nube
http://59.93.28.147:56079/i,0.00009,10,0,TRUE,Nube
http://www.cofisev.com/,0.00019,0,1,TRUE,Nube
http://www.cofisev.com/,0.00019,5,1,TRUE,Nube
http://www.cofisev.com/,0.00019,10,1,TRUE,Nube
http://222.142.208.113:42231/bin.sh,0.00014,0,0,FALSE,Nube
http://222.142.208.113:42231/bin.sh,0.00014,5,0,FALSE,Nube
http://222.142.208.113:42231/bin.sh,0.00009,10,0,TRUE,Nube
http://imdb.com/name/nm0680795/,0.00019,0,1,TRUE,Nube
http://imdb.com/name/nm0680795/,0.00009,5,1,TRUE,Nube
http://imdb.com/name/nm0680795/,0.00011,10,1,TRUE,Nube
http://www.josephpalazzo.com/,0.00012,0,1,TRUE,Nube
http://www.josephpalazzo.com/,0.00019,5,1,TRUE,Nube
http://www.josephpalazzo.com/,0.00018,10,1,TRUE,Nube
http://182.117.79.116:48317/bin.sh,0.00014,0,0,FALSE,Nube
http://182.117.79.116:48317/bin.sh,0.00016,5,0,FALSE,Nube
http://182.117.79.116:48317/bin.sh,0.00009,10,0,TRUE,Nube
http://116.203.65.69/hiddenbin/boatnet.arm7,0.00019,0,0,FALSE,Nube
http://116.203.65.69/hiddenbin/boatnet.arm7,0.00019,5,0,FALSE,Nube
http://116.203.65.69/hiddenbin/boatnet.arm7,0.0001,10,0,TRUE,Nube
http://www.idtech.be/,0.00019,0,1,TRUE,Nube
http://www.idtech.be/,0.0002,5,1,TRUE,Nube
http://www.idtech.be/,0.00019,10,1,TRUE,Nube
http://120.57.213.132:33920/bin.sh,0.00014,0,0,FALSE,Nube
http://120.57.213.132:33920/bin.sh,0.00014,5,0,FALSE,Nube
http://120.57.213.132:33920/bin.sh,0.0001,10,0,TRUE,Nube
http://www.ec3.at/,0.00018,0,1,TRUE,Nube
http://www.ec3.at/,0.00019,5,1,TRUE,Nube
http://www.ec3.at/,0.00018,10,1,TRUE,Nube
https://wtools.io/paste-code/bQ2j,0.00019,0,0,FALSE,Nube
https://wtools.io/paste-code/bQ2j,0.00019,5,0,FALSE,Nube
